generation_id,candidate_id,candidate_tag,receiver_height,r_min,packing,inner_bias,azimuth_multiplier,beta_deg,bubble_radius,delta,flat_receiver_radius,flat_receiver_tilt,min_tower_clearance,num_heliostats,radial_multiplier,split_threshold,fitnessValue
001,0093,HASL_001_0093,49.187870,11.788301,0.751135,0.369723,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.420592
001,0092,HASL_001_0092,53.182030,11.314533,0.602506,0.714511,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.404492
001,0091,HASL_001_0091,51.627350,20.820784,0.565335,0.187739,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.421801
001,0090,HASL_001_0090,70.000000,10.000000,0.716135,0.558324,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.342616
001,0089,HASL_001_0089,48.531135,18.583636,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.416005
001,0088,HASL_001_0088,44.210746,30.000000,0.400000,0.217014,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.450602
001,0087,HASL_001_0087,52.719227,22.334733,0.783236,0.246769,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.418045
001,0086,HASL_001_0086,49.365020,21.562601,0.900000,0.528089,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.430176
001,0085,HASL_001_0085,54.974290,26.538237,0.577929,0.917571,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.418177
001,0084,HASL_001_0084,38.035923,24.792105,0.604845,0.648552,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468657
001,0083,HASL_001_0083,35.000000,25.205997,0.878532,0.176715,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.473372
001,0082,HASL_001_0082,62.439101,10.000000,0.439024,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.373701
001,0081,HASL_001_0081,35.173481,13.797156,0.859098,0.383603,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.451779
001,0080,HASL_001_0080,54.207767,27.867740,0.865833,0.415878,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.423099
001,0079,HASL_001_0079,56.199645,29.426369,0.522200,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.412225
001,0078,HASL_001_0078,50.461748,10.715088,0.592101,0.415174,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.413494
001,0077,HASL_001_0077,61.143854,16.652429,0.891699,0.481177,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.385056
001,0076,HASL_001_0076,57.429572,18.250532,0.521248,0.417486,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.388544
001,0075,HASL_001_0075,56.702273,12.962197,0.532459,0.950433,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.393841
001,0074,HASL_001_0074,68.294275,18.858785,0.638718,0.236350,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.355064
001,0073,HASL_001_0073,41.110131,15.800278,0.536173,0.715489,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.431640
001,0072,HASL_001_0072,70.000000,14.327562,0.413165,0.405329,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.347148
001,0071,HASL_001_0071,35.230971,28.273114,0.900000,0.052016,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.469233
001,0070,HASL_001_0070,66.635663,17.394449,0.707153,0.290051,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.359635
001,0069,HASL_001_0069,38.244443,23.719138,0.544845,0.181845,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.470526
001,0068,HASL_001_0068,70.000000,24.110534,0.400000,0.139740,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.354350
001,0067,HASL_001_0067,69.677499,12.274919,0.647177,0.235611,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.346761
001,0066,HASL_001_0066,64.638396,15.747447,0.700018,0.033193,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.371591
001,0065,HASL_001_0065,51.667519,19.596124,0.487362,0.032847,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.403376
001,0064,HASL_001_0064,43.848010,18.633584,0.506317,0.766921,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.418729
001,0063,HASL_001_0063,59.198049,22.184383,0.574235,0.718734,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.395212
001,0062,HASL_001_0062,63.073351,10.000000,0.675018,0.785479,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.364869
001,0061,HASL_001_0061,70.000000,10.000000,0.851227,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.343204
001,0060,HASL_001_0060,44.208482,18.946036,0.501872,0.590678,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.420590
001,0059,HASL_001_0059,44.064894,10.000000,0.422253,0.368226,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.430123
001,0058,HASL_001_0058,35.421530,29.024670,0.603887,0.026796,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466109
001,0057,HASL_001_0057,65.519038,10.843921,0.400000,0.359056,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.362353
001,0056,HASL_001_0056,60.866003,10.000000,0.900000,0.060289,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.373914
001,0055,HASL_001_0055,52.385523,29.677251,0.900000,0.617384,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.427086
001,0054,HASL_001_0054,69.208500,10.000000,0.526594,0.015663,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.343752
001,0053,HASL_001_0053,67.658111,28.618533,0.576298,0.947408,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.369486
001,0052,HASL_001_0052,47.959859,23.231447,0.900000,0.802507,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.436876
001,0051,HASL_001_0051,65.891639,21.929782,0.684512,0.689470,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.365069
001,0050,HASL_001_0050,35.000000,29.057133,0.668619,0.967766,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465248
001,0049,HASL_001_0049,58.824815,10.000000,0.812344,0.355039,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.379294
001,0048,HASL_001_0048,59.299848,15.363845,0.514442,0.501629,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.385399
001,0047,HASL_001_0047,49.225648,12.265456,0.650004,0.184471,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.420277
001,0046,HASL_001_0046,35.000000,29.731412,0.808871,0.546643,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464516
001,0045,HASL_001_0045,60.864267,19.359060,0.400000,0.044051,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.377341
001,0044,HASL_001_0044,42.726310,18.524485,0.400000,0.507335,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.422221
001,0043,HASL_001_0043,58.226087,26.300101,0.570549,0.902370,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.406892
001,0042,HASL_001_0042,55.753731,10.000000,0.644095,0.035316,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.397463
001,0041,HASL_001_0041,54.890491,13.223185,0.614883,0.497691,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.403585
001,0040,HASL_001_0040,35.668387,20.098481,0.790768,0.330912,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457351
001,0039,HASL_001_0039,35.000000,17.524402,0.793718,0.571266,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.435470
001,0038,HASL_001_0038,67.694281,15.134334,0.434712,0.073953,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.355539
001,0037,HASL_001_0037,50.628279,21.891428,0.730068,0.211415,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.421794
001,0036,HASL_001_0036,40.366636,29.004388,0.593825,0.842374,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461786
001,0035,HASL_001_0035,70.000000,14.053668,0.438622,0.363536,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.347267
001,0034,HASL_001_0034,49.083134,30.000000,0.843933,0.541587,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.441119
001,0033,HASL_001_0033,44.150184,18.558509,0.821825,0.559182,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.424492
001,0032,HASL_001_0032,62.753892,29.440251,0.535476,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.387528
001,0031,HASL_001_0031,62.856363,29.330019,0.708646,0.951533,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.388428
001,0030,HASL_001_0030,42.603403,16.013367,0.883370,0.315114,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.431998
001,0029,HASL_001_0029,56.522609,24.045133,0.628754,0.008293,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.405508
001,0028,HASL_001_0028,70.000000,29.727742,0.533299,0.012562,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.359519
001,0027,HASL_001_0027,70.000000,17.037249,0.819837,0.462023,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.352094
001,0026,HASL_001_0026,66.921344,10.733317,0.599159,0.635015,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.351181
001,0025,HASL_001_0025,40.132962,14.921686,0.851543,0.629574,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.443851
001,0024,HASL_001_0024,49.020157,25.480652,0.671849,0.999824,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.440668
001,0023,HASL_001_0023,43.657931,12.666708,0.900000,0.215852,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.441155
001,0022,HASL_001_0022,65.234798,10.511841,0.862882,0.659035,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.358920
001,0021,HASL_001_0021,60.236412,14.685714,0.531388,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.383343
001,0020,HASL_001_0020,65.371911,12.216629,0.572938,0.594604,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.361511
001,0019,HASL_001_0019,70.000000,15.930904,0.462863,0.093378,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.350105
001,0018,HASL_001_0018,49.765703,23.263295,0.858306,0.702451,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.431271
001,0017,HASL_001_0017,58.466037,10.148414,0.776726,0.565671,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.379798
001,0016,HASL_001_0016,35.000000,29.241197,0.687092,0.866663,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465120
001,0015,HASL_001_0015,37.853745,20.579915,0.575322,0.300840,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.450458
001,0014,HASL_001_0014,38.429913,18.573870,0.541230,0.149627,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.426037
001,0013,HASL_001_0013,70.000000,26.794767,0.771724,0.829421,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.354280
001,0012,HASL_001_0012,43.817149,23.733023,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.446587
001,0011,HASL_001_0011,70.000000,25.177556,0.891766,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.355777
001,0010,HASL_001_0010,70.000000,22.794943,0.519954,0.660725,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.355512
001,0009,HASL_001_0009,48.153668,29.706371,0.400000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.441385
001,0008,HASL_001_0008,62.808780,28.369125,0.658532,0.429239,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.388948
001,0007,HASL_001_0007,46.070196,15.891731,0.887714,0.052073,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.428531
001,0006,HASL_001_0006,62.073079,16.444585,0.736345,0.423466,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.380773
001,0005,HASL_001_0005,69.081212,10.000000,0.715680,0.527920,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.344035
001,0004,HASL_001_0004,44.526048,14.350427,0.638445,0.674681,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433176
001,0003,HASL_001_0003,65.389599,20.800677,0.830320,0.033367,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.368521
001,0002,HASL_001_0002,47.879462,23.289777,0.530754,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.421976
001,0001,HASL_001_0001,39.566861,23.384478,0.552439,0.398592,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433432
002,0200,HASL_002_0200,38.515422,13.276820,0.414073,0.585368,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.445386
002,0199,HASL_002_0199,47.879462,23.289777,0.405938,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.419018
002,0198,HASL_002_0198,42.765848,16.271284,0.400000,0.376606,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.427334
002,0197,HASL_002_0197,35.000000,20.364140,0.685283,0.034858,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.455997
002,0196,HASL_002_0196,56.883511,17.361826,0.686281,0.906109,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.393591
002,0195,HASL_002_0195,45.005113,19.140483,0.712768,0.961843,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.420718
002,0194,HASL_002_0194,42.394161,17.726489,0.887714,0.304493,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.428898
002,0193,HASL_002_0193,39.308073,12.273114,0.780270,0.255855,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.450189
002,0192,HASL_002_0192,51.656314,30.000000,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.430982
002,0191,HASL_002_0191,40.100433,25.669131,0.400000,0.850704,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461209
002,0190,HASL_002_0190,54.636885,27.625914,0.900000,0.449377,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.422474
002,0189,HASL_002_0189,62.338933,28.430316,0.659460,0.926674,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.390839
002,0188,HASL_002_0188,70.000000,15.675499,0.658123,0.546514,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.351514
002,0187,HASL_002_0187,43.226998,27.091455,0.541230,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452664
002,0186,HASL_002_0186,35.000000,25.868261,0.564473,0.300840,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468621
002,0185,HASL_002_0185,35.000000,17.482776,0.493347,0.401580,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.431614
002,0184,HASL_002_0184,53.021298,14.532942,0.535531,0.742340,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.407155
002,0183,HASL_002_0183,35.000000,23.263295,0.858306,0.702451,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.458324
002,0182,HASL_002_0182,66.575329,11.787703,0.769217,0.675342,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.358547
002,0181,HASL_002_0181,35.000000,26.819181,0.575620,0.691606,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465965
002,0180,HASL_002_0180,54.346430,16.953628,0.900000,0.908050,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.402746
002,0179,HASL_002_0179,44.109542,28.785873,0.716603,0.814802,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.456028
002,0178,HASL_002_0178,43.719142,12.666708,0.900000,0.215852,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.441036
002,0177,HASL_002_0177,42.733686,16.477239,0.507362,0.196241,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.427943
002,0176,HASL_002_0176,39.464592,22.277211,0.782150,0.658576,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.446536
002,0175,HASL_002_0175,67.065631,28.741284,0.677646,0.633368,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.372205
002,0174,HASL_002_0174,64.146433,27.273178,0.580181,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.384089
002,0173,HASL_002_0173,40.584147,18.489842,0.545331,0.552858,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.423826
002,0172,HASL_002_0172,56.522609,10.000000,0.628754,0.119311,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.395200
002,0171,HASL_002_0171,42.603403,10.000000,0.883370,0.315114,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.438732
002,0170,HASL_002_0170,63.017175,30.000000,0.400000,0.396029,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.385382
002,0169,HASL_002_0169,42.538194,11.532624,0.663110,0.107289,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.432804
002,0168,HASL_002_0168,58.062231,18.558509,0.607150,0.375185,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.388252
002,0167,HASL_002_0167,49.083134,27.513780,0.843933,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.441074
002,0166,HASL_002_0166,42.618150,27.895795,0.681999,0.401049,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457597
002,0165,HASL_002_0165,35.000000,29.004388,0.400000,0.524909,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463950
002,0164,HASL_002_0164,50.628279,28.256546,0.591430,0.211415,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433149
002,0163,HASL_002_0163,67.434841,30.000000,0.572571,0.864218,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.369366
002,0162,HASL_002_0162,35.000000,17.524402,0.793718,0.912895,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.435215
002,0161,HASL_002_0161,35.000000,20.098481,0.790768,0.183812,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457840
002,0160,HASL_002_0160,53.512013,19.828472,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.413349
002,0159,HASL_002_0159,58.805058,30.000000,0.797315,0.404609,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.403603
002,0158,HASL_002_0158,35.000000,14.926817,0.900000,0.132968,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.450684
002,0157,HASL_002_0157,42.726310,18.524485,0.766134,0.846200,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.425616
002,0156,HASL_002_0156,50.134903,10.000000,0.760415,0.927986,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.415826
002,0155,HASL_002_0155,54.640804,29.731412,0.788801,0.546643,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.418845
002,0154,HASL_002_0154,56.116115,12.265456,0.857009,0.289022,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.394022
002,0153,HASL_002_0153,53.635528,10.000000,0.411768,0.251263,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.401792
002,0152,HASL_002_0152,53.120993,24.378612,0.686323,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.417139
002,0151,HASL_002_0151,42.737414,29.057133,0.685835,0.967766,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.458203
002,0150,HASL_002_0150,53.048150,10.000000,0.560617,0.353535,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.405227
002,0149,HASL_002_0149,47.959859,23.231447,0.776236,0.802507,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.436024
002,0148,HASL_002_0148,44.191441,30.000000,0.900000,0.626374,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.454478
002,0147,HASL_002_0147,54.653338,15.762412,0.400000,0.770637,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.398918
002,0146,HASL_002_0146,42.264270,20.795570,0.699096,0.708941,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.445746
002,0145,HASL_002_0145,58.983455,16.229740,0.481157,0.221452,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.385723
002,0144,HASL_002_0144,36.410680,23.203383,0.530669,0.564210,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.436731
002,0143,HASL_002_0143,35.421530,19.311967,0.730792,0.893998,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.430523
002,0142,HASL_002_0142,35.000000,20.621411,0.616116,0.368226,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.454579
002,0141,HASL_002_0141,39.876821,12.267454,0.682403,0.063680,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.447579
002,0140,HASL_002_0140,57.847502,11.625727,0.400000,0.053401,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.387970
002,0139,HASL_002_0139,35.000000,24.507530,0.642813,0.508631,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.472883
