H1004,19.71,57.08,2.40,66.67
H1005,11.83,57.08,2.40,64.78
H1006,3.94,57.08,2.40,63.81
H1007,-3.94,57.08,2.40,63.81
H1008,-11.83,57.08,2.40,64.78
H1009,-19.71,57.08,2.40,66.67
H1010,-27.60,57.08,2.40,69.41
H1011,-35.48,57.08,2.40,72.91
H1012,-43.37,57.08,2.40,77.05
H1101,49.49,63.10,2.40,85.02
H1102,41.24,63.10,2.40,80.50
H1103,32.99,63.10,2.40,76.60
H1104,24.74,63.10,2.40,73.43
H1105,16.50,63.10,2.40,71.07
H1106,8.25,63.10,2.40,69.62
H1107,0.00,63.10,2.40,69.13
H1108,-8.25,63.10,2.40,69.62
H1109,-16.50,63.10,2.40,71.07
H1110,-24.74,63.10,2.40,73.43
H1111,-32.99,63.10,2.40,76.60
H1112,-41.24,63.10,2.40,80.50
H1113,-49.49,63.10,2.40,85.02
H1201,47.38,69.20,2.40,88.50
H1202,38.77,69.20,2.40,84.21
H1203,30.15,69.20,2.40,80.60
H1204,21.54,69.20,2.40,77.79
H1205,12.92,69.20,2.40,75.86
H1206,4.31,69.20,2.40,74.87
H1207,-4.31,69.20,2.40,74.87
H1208,-12.92,69.20,2.40,75.86
H1209,-21.54,69.20,2.40,77.79
H1210,-30.15,69.20,2.40,80.60
H1211,-38.77,69.20,2.40,84.21
H1212,-47.38,69.20,2.40,88.50
H1301,44.94,75.41,2.40,92.22
H1302,35.95,75.41,2.40,88.19
H1303,26.97,75.41,2.40,84.92
H1304,17.98,75.41,2.40,82.51
H1305,8.99,75.41,2.40,81.03
H1306,0.00,75.41,2.40,80.53
H1307,-8.99,75.41,2.40,81.03
H1308,-17.98,75.41,2.40,82.51
H1309,-26.97,75.41,2.40,84.92
H1310,-35.95,75.41,2.40,88.19
H1311,-44.94,75.41,2.40,92.22
H1401,42.16,81.71,2.40,96.18
H1402,32.79,81.71,2.40,92.46
H1403,23.42,81.71,2.40,89.57
H1404,14.05,81.71,2.40,87.59
H1405,4.68,81.71,2.40,86.58
H1406,-4.68,81.71,2.40,86.58
H1407,-14.05,81.71,2.40,87.59
H1408,-23.42,81.71,2.40,89.57
H1409,-32.79,81.71,2.40,92.46
H1410,-42.16,81.71,2.40,96.18
H1501,39.01,88.10,2.40,100.41
H1502,29.26,88.10,2.40,97.04
H1503,19.51,88.10,2.40,94.55
H1504,9.75,88.10,2.40,93.03
H1505,0.00,88.10,2.40,92.52
H1506,-9.75,88.10,2.40,93.03
H1507,-19.51,88.10,2.40,94.55
H1508,-29.26,88.10,2.40,97.04
H1509,-39.01,88.10,2.40,100.41
H1601,45.65,94.59,2.40,108.76
H1602,35.50,94.59,2.40,104.91
H1603,25.36,94.59,2.40,101.93
H1604,15.22,94.59,2.40,99.89
H1605,5.07,94.59,2.40,98.85
H1606,-5.07,94.59,2.40,98.85
H1607,-15.22,94.59,2.40,99.89
H1608,-25.36,94.59,2.40,101.93
H1609,-35.50,94.59,2.40,104.91
H1610,-45.65,94.59,2.40,108.76
H1701,42.16,101.19,2.40,113.20
H1702,31.62,101.19,2.40,109.71
H1703,21.08,101.19,2.40,107.15
H1704,10.54,101.19,2.40,105.58
H1705,0.00,101.19,2.40,105.06
H1706,-10.54,101.19,2.40,105.58
H1707,-21.08,101.19,2.40,107.15
H1708,-31.62,101.19,2.40,109.71
H1709,27.36,107.88,2.40,114.83
H1710,16.42,107.88,2.40,112.72
H1711,5.47,107.88,2.40,111.65
H1712,-5.47,107.88,2.40,111.65
H1713,-16.42,107.88,2.40,112.72
H1714,-27.36,107.88,2.40,114.83
